x_position,final_density,final_value,density_gradient
0.6302521008403361,0.8455463049309029,-0.0263644619560377,0.0160153215087126
0.6386554621848739,0.863137488640945,-0.04991944188808195,0.019069122762020774
0.6470588235294117,0.8836845504549444,-0.07965478932725079,0.02190469144736218
0.6554621848739496,0.9069468715356693,-0.1150980422690786,0.024480450756902916
0.6638655462184874,0.9326454519687503,-0.15569981546008194,0.026761588105307266
0.6722689075630252,0.9604700477462839,-0.20084806324051074,0.028720671419281696
0.680672268907563,0.9900867948073137,-0.24988331665321728,0.030338003141988812
0.6890756302521008,1.0211460540302615,-0.3021143626286902,0.03160171026790731
0.6974789915966386,1.0532902153431283,-0.35683384159760756,0.032507580268788305
0.7058823529411764,1.086161214567838,-0.4133332707831463,0.033058663297605095
0.7142857142857143,1.1194075419383385,-0.4709170510714862,0.033264670041025624
