x_position,final_density,final_value,density_gradient
0.0,0.2987307734726372,0.06726594285158988,0.03592246395088988
0.02564102564102564,0.3346532374235271,0.02369908190733916,0.03916711032420925
0.05128205128205128,0.3770649941210557,-0.0310878187302433,0.045753643072181716
0.07692307692307693,0.4261605235678905,-0.09748632066708235,0.05239480357339407
0.10256410256410256,0.48185460126784385,-0.17534326481593088,0.0587833429375286
0.1282051282051282,0.5437272094429477,-0.2638517179364219,0.06456312659355773
0.15384615384615385,0.6109808544549593,-0.3614666140688707,0.06934256334317662
0.1794871794871795,0.682412336129301,-0.4658491555748908,0.07270831931726213
0.20512820512820512,0.7563974930894836,-0.5738369958043931,0.07423609318529728
0.23076923076923075,0.8308845224998955,-0.6814313750870609,0.07349726244290977
0.2564102564102564,0.9033920179753031,-0.7837934742020087,0.07006545032409561
0.28205128205128205,0.9710154231480868,-0.8752573593232014,0.06353517236116141
0.3076923076923077,1.030462362697626,-0.9494004240783911,0.05357271546738995
0.3333333333333333,1.0781608540828667,-0.9992593208541061,0.040021069100373174
0.358974358974359,1.1105045008983723,-1.0178195730221278,0.023068284944106066
0.3846153846153846,1.1242974239710788,-0.9989043748403703,0.003457510386308149
0.41025641025641024,1.1174195216709886,-0.9385037615946237,-0.017327650658114147
0.4358974358974359,1.0896421226548505,-0.8364042814607962,-0.037007704566026756
0.4615384615384615,1.043404112538935,-0.6977393427505654,-0.05269125777889011
0.48717948717948717,0.9842596070970703,-0.533882398115584,-0.061353487280669305
0.5128205128205128,0.9206971379775964,-0.36208291974173257,-0.06055220012229068
0.5384615384615384,0.8631552068524889,-0.20349490487520705,-0.04919365663498254
0.5641025641025641,0.8223098247076314,-0.07974917775329571,-0.028076695973653254
0.5897435897435898,0.8070018149051824,-0.008805082525510377,0.000032037179661992266
0.6153846153846154,0.8223738990669553,-0.0012216466522199099,0.030892632004557274
0.641025641025641,0.868787078914297,-0.05798728578104506,0.05974114473963227
0.6666666666666666,0.9418561885462199,-0.17058784630069446,0.08239227959549039
0.6923076923076923,1.0335716381052777,-0.3232470762919486,0.09613100828444138
0.717948717948718,1.1341182051151026,-0.49656128685882983,0.10012076702528505
0.7435897435897436,1.2338131721558478,-0.6713728501485945,0.09525570985251797
0.7692307692307692,1.3246296248201386,-0.8318142094320164,0.08359276480198963
0.7948717948717948,1.400998701759827,-0.966910029820256,0.06762248333126264
0.8205128205128205,1.4598745914826639,-1.070705120358914,0.04963665593888067
0.8461538461538461,1.5002720136375884,-1.1413376399281727,0.03135164577176386
0.8717948717948718,1.5225778830261916,-1.1796610150582751,0.013814613315590085
0.8974358974358974,1.5279012402687686,-1.187942763102296,-0.0024819053415727765
0.923076923076923,1.517614072343046,-1.168945486142181,-0.017392270527072262
0.9487179487179487,1.493116699214624,-1.1254573999167858,-0.03091711534236463
0.9743589743589743,1.4557798416583168,-1.0601766324530137,-0.04306628963348191
1.0,1.4069841199476603,-0.9757907887637451,-0.04879572171065649
-1.0,0.9963214361677537,-0.6068550927518118,0.049988215718367236
